,rgi_id,t_star,mu_star,prcp_fac,bias,err_perc
0,RGI50-11.00924-0,,17.5,0.15000000000000002,0.00024173588041948653,-0.07977760656645863
0,RGI50-11.00924-1,,61.0,1.5500000000000005,0.060792755316302925,-1.2651335068246414
0,RGI50-11.00924-2,,11.5,0.4500000000000001,0.0021106316050828445,-0.2357309806751045
0,RGI50-11.00926,,55.5,1.4500000000000004,0.013835254681836034,-0.4865697005977746
0,RGI50-11.00929-0,,37.5,0.9500000000000002,0.010764568110343724,-0.6376916819160543
0,RGI50-11.00929-1,,67.25,1.8500000000000003,0.02567984674103932,-0.984937472671794
0,RGI50-11.00930,,47.5,1.0500000000000005,0.07273835505112419,-2.1488366774037675
0,RGI50-11.00931,,12.5,0.15000000000000002,0.027144202990844774,-1.75420547969207
0,RGI50-11.00933-0,,70.0,0.8500000000000002,0.0014856355885716833,-0.22946921238496698
0,RGI50-11.00933-1,,61.25,0.2500000000000001,0.02241018083386312,-0.8912323830803651
0,RGI50-11.00936,,17.75,0.4500000000000001,9.608064084731144e-05,-0.05197281703766917
0,RGI50-11.00949-0,,47.5,2.0,6.500345338276644e-05,0.7513953322610818
0,RGI50-11.00949-1,,8.75,0.5500000000000002,0.00041717159145312897,1.9035208629398483
0,RGI50-11.00951,,27.5,0.2500000000000001,0.00018026236490301982,-0.10300101317416777
0,RGI50-11.00954-0,,78.75,1.5500000000000005,0.006493189337388167,-0.4196017937749777
0,RGI50-11.00954-1,,26.5,0.4500000000000001,3.960437400556052e-05,-0.03277025940939514
0,RGI50-11.00954-2,,71.5,0.9000000000000001,0.0025461574928630753,-0.2627549669769854
0,RGI50-11.00956,,28.0,0.7500000000000002,2.7279736993683424e-06,-0.008534817403346683
0,RGI50-11.00963,,1.0,0.15000000000000002,0.004466576333708136,-0.21748982949664264
0,RGI50-11.00964-0,,75.75,1.0500000000000005,0.6692056683937008,-3.457669039405472
0,RGI50-11.00964-1,,38.0,2.2500000000000004,0.01588435219811259,-0.5327069583892764
0,RGI50-11.00969,,21.0,0.6500000000000001,0.0010625232154251982,-0.15991153911123726
0,RGI50-11.00972,,60.5,0.8500000000000002,0.0013858170362457804,-0.15229325635586
0,RGI50-11.00973-0,,78.25,2.35,0.0014404033456274488,-0.348893602640185
0,RGI50-11.00973-1,,17.25,0.5500000000000002,0.0003426172864261953,-0.17015925720160485
0,RGI50-11.00973-2,,1.0,0.15000000000000002,3.1732765499205684e-05,-0.051785110429804264
0,RGI50-11.00974-0,,24.75,0.5500000000000002,0.00043302492950545753,-0.2277720124327005
0,RGI50-11.00974-1,,24.0,0.6500000000000001,0.0016488094243346475,-0.4444563748383764
0,RGI50-11.00974-2,,16.0,0.2500000000000001,0.0013638836427507207,-0.4042337490921836
0,RGI50-11.00987-0,,60.25,1.8500000000000003,0.0010488405622309641,-0.3543305036907298
0,RGI50-11.00987-1,,46.75,0.8500000000000002,4.324333462830832e-06,-0.0227516758963076
0,RGI50-11.00987-2,,62.0,0.7500000000000002,0.001195880778333126,-0.3783534923070992
0,RGI50-11.00988-0,,56.5,1.1500000000000004,1.1668068426217917e-10,-5.299197098920859e-05
0,RGI50-11.00988-1,,27.75,0.4500000000000001,0.04168187608719856,-1.0015767128745463
0,RGI50-11.00989-0,,46.25,0.4500000000000001,0.0002819412609329601,-0.09953824531622517
0,RGI50-11.00989-1,,44.75,0.35000000000000003,0.0003269891612120448,-0.10719569402080684
0,RGI50-11.00989-2,,58.25,0.15000000000000002,0.00033435269785310695,-0.10839595542350264
0,RGI50-11.00990,,63.0,1.6500000000000004,0.0027231813994032512,-0.19538756403617166
0,RGI50-11.00994,,4.25,0.15000000000000002,0.5618581888771588,-6.031316412919265
0,RGI50-11.00995-0,,15.75,0.5500000000000002,0.014003618675447969,-1.093282394389685
0,RGI50-11.00995-1,,75.5,1.5500000000000005,0.0014086521632040061,-0.3467481076906238
0,RGI50-11.00997,,14.0,0.15000000000000002,0.002927710624707537,-0.7072058954798361
0,RGI50-11.00998,,49.5,0.9500000000000002,0.00015855805226202424,-0.05571674181770082
0,RGI50-11.00999,,58.25,1.6500000000000004,9.65438812495436e-05,-0.040389997102553414
0,RGI50-11.01006,,39.75,0.35000000000000003,0.02682732280824076,-1.364124964489471
0,RGI50-11.01007,,65.5,0.4500000000000001,0.13234467057986066,-1.8429182904210493
0,RGI50-11.01010,,75.0,1.2500000000000002,0.014146194059068232,-0.6019118112088778
0,RGI50-11.01011,,44.75,0.4500000000000001,0.02037004897470386,-0.8242776811858489
0,RGI50-11.01013,,24.25,0.2500000000000001,0.0008493970183561624,-0.10938043381398924
0,RGI50-11.01015,,50.75,1.3500000000000003,1.6281782157598372e-05,-0.01928624911578217
0,RGI50-11.01016,,54.0,0.9500000000000002,0.00023599837912778446,-0.07904419213146123
0,RGI50-11.01019-0,,79.0,0.9500000000000002,0.8382293222065819,-11.963264673482374
0,RGI50-11.01019-1,,66.25,0.4500000000000001,0.2525900459621896,-4.161836470275931
0,RGI50-11.01020-0,,6.5,0.2500000000000001,3.889931561494543e-05,-0.029613653608666093
0,RGI50-11.01020-1,,58.25,0.7500000000000002,9.841168410005523e-06,-0.014895131572556638
0,RGI50-11.01020-2,,15.25,0.2500000000000001,0.0010229057835388863,-0.15185840320012958
0,RGI50-11.01022,,49.25,0.8500000000000002,0.002301948273056228,-0.19882567272058846
0,RGI50-11.01027,,32.25,0.15000000000000002,0.005296324912150303,-0.6469539862100429
0,RGI50-11.01028,,36.0,0.5500000000000002,0.00015362376577832492,-0.09596984488792573
0,RGI50-11.01030,,9.0,0.35000000000000003,0.005472386229726042,-0.4362539281920341
0,RGI50-11.01032,,7.25,0.15000000000000002,0.2279405762618836,-1.386430557367888
0,RGI50-11.01033,,39.0,0.7500000000000002,0.0015449090589562849,-0.5008324563874612
0,RGI50-11.01034,,73.5,0.9500000000000002,0.06617617241937639,-3.938865383203484
0,RGI50-11.01038,,49.25,0.4500000000000001,0.0162211097361165,-1.6674799750143845
0,RGI50-11.01039,,45.5,0.6500000000000001,0.06839746776651671,-1.343724479521535
0,RGI50-11.01042-0,,25.0,0.2500000000000001,0.01830913164335276,-0.8181838184803848
0,RGI50-11.01042-1,,63.25,0.5500000000000002,0.12791188524823585,-2.162581394911398
0,RGI50-11.01044,,31.25,0.6500000000000001,0.046482798712686055,-3.065965561850823
0,RGI50-11.01046,,42.0,0.6500000000000001,0.10238553445141553,-1.821364963467936
0,RGI50-11.01048-0,,52.0,1.2500000000000002,3.813963549218334e-05,-0.04588209176383351
0,RGI50-11.01048-1,,25.0,0.5500000000000002,0.013282960374547334,-0.8562535373249518
0,RGI50-11.01049,,72.75,1.0500000000000005,2.2974451484101914,-16.705968755036803
0,RGI50-11.01051-0,,8.75,0.15000000000000002,0.0007741612623061444,-0.4423490232510247
0,RGI50-11.01051-1,,76.5,0.8500000000000002,0.0005015699934955856,-0.35605339239732164
0,RGI50-11.01051-2,,10.0,0.15000000000000002,0.004458848181368789,-1.0615994802818929
0,RGI50-11.01051-3,,58.0,0.6500000000000001,0.005871381482969527,-1.2182025492149136
0,RGI50-11.01051-4,,71.75,1.7500000000000004,0.014946606518204756,-1.94366160317624
0,RGI50-11.01051-5,,74.5,1.0500000000000005,0.0006709653009760195,-0.4118123674854756
0,RGI50-11.01053,,7.25,0.15000000000000002,7.071073901403781e-08,-0.001752899863868871
0,RGI50-11.01054,,35.0,0.35000000000000003,0.08228009345463125,-2.3230083311455143
0,RGI50-11.01055,,14.25,0.4500000000000001,0.023998841607099777,-0.9755390120036092
0,RGI50-11.01057,,75.25,1.2500000000000002,0.0011195664317988293,-0.17162455257676232
0,RGI50-11.01058,,67.25,1.3500000000000003,0.000360717483657234,-0.06950363721091865
0,RGI50-11.01060,,54.125,1.2000000000000002,1.838359227639739e-05,-0.019080633510782118
0,RGI50-11.01061,,75.25,1.7500000000000004,0.03731138167264774,-2.062149492306661
0,RGI50-11.01062-0,,32.0,0.6500000000000001,0.005748945966234871,-0.43845373289279066
0,RGI50-11.01062-1,,22.75,0.4500000000000001,0.0004421331060789707,-0.12159232873766936
0,RGI50-11.01063,,18.0,0.4500000000000001,0.00014668469364176776,-0.0740030896844743
0,RGI50-11.01067,,14.5,0.35000000000000003,0.09648435982136268,-1.8222416787625784
0,RGI50-11.01068,,9.0,0.5500000000000002,0.006568645495172626,-0.4049929076244576
0,RGI50-11.01070,,28.25,0.35000000000000003,0.07346732929048895,-1.8746011043197492
0,RGI50-11.01072-0,,67.75,0.35000000000000003,1.165673114743553e-05,-0.02133338874310586
0,RGI50-11.01072-1,,62.5,0.9500000000000002,0.02441578478543429,-0.976352856886994
0,RGI50-11.01073-0,,57.5,0.5500000000000002,0.00020676257814729868,-0.08200308652941604
0,RGI50-11.01073-1,,40.5,0.4500000000000001,0.0018934191338566488,-0.2481519033082581
0,RGI50-11.01076,,38.25,0.6500000000000001,0.0004637905790907455,-0.12630966345511999
0,RGI50-11.01078,,28.5,0.7500000000000002,0.009148460999658495,-0.3665501169870445
0,RGI50-11.01079,,66.5,1.7500000000000004,0.00030322245597060336,-0.11731647169662494
0,RGI50-11.01085-0,,3.0,0.15000000000000002,0.004873266769134443,-0.3491661441074473
0,RGI50-11.01085-1,,75.5,0.8500000000000002,0.0019390871117778027,-0.2202524225578041
0,RGI50-11.01089-0,,52.25,0.2500000000000001,0.010210621069180545,-0.5932113292844359
0,RGI50-11.01089-1,,40.375,0.15000000000000002,8.932987488299125e-05,-0.055485783113334894
0,RGI50-11.01101,,7.75,0.2500000000000001,0.002861361960636381,-0.29750667365323363
0,RGI50-11.01103-0,,2.0,0.15000000000000002,0.005788723532955403,-1.0160745380085798
0,RGI50-11.01103-1,,13.75,0.4500000000000001,0.0039650374224499615,-0.840926056602157
0,RGI50-11.01104,,1.5,0.15000000000000002,0.05906538864268545,-1.3492878033951825
0,RGI50-11.01107,,7.0,0.2500000000000001,0.0568003854667286,-2.439638800758725
0,RGI50-11.01108,,59.75,1.2500000000000002,0.0057003118810575,-0.4435981774807028
0,RGI50-11.01109,,46.75,0.7500000000000002,0.004927940289777821,-0.4099228602022772
0,RGI50-11.01112,,79.75,1.4500000000000004,0.2062053989803609,-1.8272108737854813
0,RGI50-11.01113,,59.75,0.6500000000000001,0.010299835834757222,-0.4065215576350837
0,RGI50-11.01114,,64.0,1.0500000000000005,0.04630757217252601,-1.4299418076230532
0,RGI50-11.01115-0,,45.5,0.9500000000000002,0.007968408357058584,-0.43217594651681496
0,RGI50-11.01115-1,,67.5,2.0500000000000003,0.008234681790928353,-0.4393374363528702
0,RGI50-11.01120,,44.5,1.0500000000000005,0.10261147399522606,-1.6580241081544438
0,RGI50-11.01124,,47.5,1.7500000000000004,3.8583447634076094e-05,-0.20219914014275864
0,RGI50-11.01133,,52.75,1.4500000000000004,0.0005870975402071858,-0.12444836031411195
0,RGI50-11.01134,,5.25,0.2500000000000001,0.00010091078668162393,-0.12307566910153403
0,RGI50-11.01135,,3.0,0.2500000000000001,5.4031567286126065e-05,-0.0694568345110586
0,RGI50-11.01137-0,,67.5,0.5500000000000002,0.009421877597969785,-0.7734371049723414
0,RGI50-11.01137-1,,21.0,0.2500000000000001,0.0007664173239584303,-0.220591579628497
0,RGI50-11.01141,,59.0,0.6500000000000001,0.013495358531806036,-0.7137473886103325
0,RGI50-11.01142,,10.75,0.2500000000000001,0.014075393223132018,-0.7058109489165719
0,RGI50-11.01143,,60.5,1.5500000000000005,0.0007726339827264782,-0.1551998570987486
0,RGI50-11.01144-0,,40.0,2.35,0.025078628258314032,-0.6614967927954687
0,RGI50-11.01144-1,,19.5,0.35000000000000003,0.0064819831681549285,-0.5157640249833789
0,RGI50-11.01145,,49.0,0.5500000000000002,0.002353588851268038,-0.6472821964898572
0,RGI50-11.01146,,17.75,0.4500000000000001,0.02716225805217783,-0.7455094007265606
0,RGI50-11.01147,,17.5,0.4500000000000001,0.00305288643401618,-0.5190993184121551
0,RGI50-11.01148,,11.75,0.6500000000000001,0.041274287070130866,-1.2578833629566168
0,RGI50-11.01150,,25.0,0.2500000000000001,0.0026001519241562613,-0.21794112430262108
0,RGI50-11.01151,,6.5,0.15000000000000002,0.14436734553165229,-1.5809804484039025
0,RGI50-11.01152-0,,75.25,0.5500000000000002,0.049639503884422134,-1.270887260851349
0,RGI50-11.01152-1,,75.75,0.6500000000000001,0.002790599842319165,-0.3013298066598902
0,RGI50-11.01156,,59.75,2.45,2.356620855836393,-6.084538001798983
0,RGI50-11.01158-0,,76.0,0.4500000000000001,0.0036777515688849673,-0.393539705231414
0,RGI50-11.01158-1,,14.0,0.15000000000000002,0.06552180921309526,-1.6610790533340556
0,RGI50-11.01159,,12.0,0.15000000000000002,0.0328699680556834,-1.0218157405004662
0,RGI50-11.01164-0,,43.25,0.5500000000000002,0.0004372569776348707,-0.1122781921752263
0,RGI50-11.01164-1,,47.0,0.5500000000000002,1.4076947054346905e-05,-0.020145649588860608
0,RGI50-11.01164-2,,50.125,0.7000000000000001,9.317912936252482e-10,-0.00016390279559310174
0,RGI50-11.01165,,70.75,1.4500000000000004,0.002207366023462494,-0.20755705095965654
0,RGI50-11.01167-0,,4.0,0.15000000000000002,0.05667720427936063,-1.34960173849019
0,RGI50-11.01167-1,,54.75,0.4500000000000001,0.023059676341927543,-0.8608510685835215
0,RGI50-11.01168,,56.25,1.7500000000000004,0.00535343903175824,-0.4580393085768564
0,RGI50-11.01169,,73.25,1.4500000000000004,0.00041296654792692986,-0.09256435447655324
0,RGI50-11.01173-0,,54.25,1.9500000000000004,0.007316802254045539,-0.40062905106515656
0,RGI50-11.01173-1,,67.5,1.8500000000000003,0.010792776642264395,-0.4865734122291971
0,RGI50-11.01175-0,,57.25,0.9500000000000002,0.000132055873983776,-0.11384541944565794
0,RGI50-11.01175-1,,4.25,0.15000000000000002,0.0001831866127176298,-0.13408604027627474
0,RGI50-11.01175-2,,55.5,0.7500000000000002,4.322413294086152e-05,-0.06513281443187703
0,RGI50-11.01175-3,,17.0,0.35000000000000003,0.0012448695843360876,-0.3495414050379812
0,RGI50-11.01175-4,,11.75,0.15000000000000002,5.3948327726137704e-05,-0.07276552936359061
0,RGI50-11.01176,,19.0,0.4500000000000001,0.012601095049814338,-0.6702967650134288
0,RGI50-11.01177,,53.75,1.1500000000000004,0.009212034363523849,-0.6144250907175434
0,RGI50-11.01178,,17.25,0.4500000000000001,0.000347556855369695,-0.08699835176501101
0,RGI50-11.01180-0,,60.0,0.9500000000000002,0.0041556185660157,-0.2636352339816469
0,RGI50-11.01180-1,,35.25,1.5500000000000005,0.0030109904453895285,-0.22440901607808186
0,RGI50-11.01181-0,,14.375,0.3,2.682700723216364e-05,-0.022366798101684432
0,RGI50-11.01181-1,,39.5,0.7500000000000002,0.01220199914079928,-0.47701627795638
0,RGI50-11.01182,,3.5,0.15000000000000002,0.00910234528803241,-0.33935481254599004
0,RGI50-11.01186,,13.5,0.7500000000000002,0.005044996631005218,-0.4692972561110477
0,RGI50-11.01187,,57.5,1.3500000000000003,0.008659328257336462,-0.5397025385557607
0,RGI50-11.01191,,23.25,1.1500000000000004,0.011622193001648195,-0.8601107015732925
0,RGI50-11.01193,,48.5,0.8500000000000002,0.020769595341748427,-0.6595725550696492
0,RGI50-11.01194,,72.25,2.2500000000000004,0.0004155830533856998,-0.08167409554143255
0,RGI50-11.01195,,40.75,0.7500000000000002,0.0009391332922578887,-0.10643679400226548
0,RGI50-11.01196,,6.0,0.15000000000000002,0.0005805493775483093,-0.12866918876687367
0,RGI50-11.01197,,9.5,0.15000000000000002,0.005109708626309174,-0.34616090046875864
0,RGI50-11.01198,,17.25,0.2500000000000001,0.0020608512091705184,-0.2589651973334791
0,RGI50-11.01199,,71.0,0.35000000000000003,0.08612935976330426,-3.077902880556575
0,RGI50-11.01200,,55.0,0.6500000000000001,4.851101221753098e-05,-0.03540017649229909
0,RGI50-11.01202,,65.0,0.8500000000000002,0.0464751225894872,-1.8721745175590279
0,RGI50-11.01203,,40.25,0.8500000000000002,0.03055500647668305,-1.0979893474213505
0,RGI50-11.01204-0,,26.25,0.15000000000000002,1.6631722946081977e-05,-0.03685676407401266
0,RGI50-11.01204-1,,31.25,0.2500000000000001,0.010443452575773022,-0.9235717305450832
0,RGI50-11.01206,,63.0,0.4500000000000001,0.0013122941355526167,-0.20208412671401496
0,RGI50-11.01209,,41.625,0.1,0.001300683197877167,-0.3668123043136004
0,RGI50-11.01211,,50.0,1.0500000000000005,0.008669244113604488,-0.4195979076463319
0,RGI50-11.01212,,42.5,0.7500000000000002,0.0032934816299989506,-0.2945435397887758
0,RGI50-11.01213,,0.75,0.15000000000000002,0.11883717775727425,-3.423313668128418
0,RGI50-11.01215,,8.75,0.2500000000000001,0.013142613398189913,-0.6627810474260324
0,RGI50-11.01218,,7.75,0.2500000000000001,0.008081655587887994,-0.5508457649022638
0,RGI50-11.01220,,40.25,0.5500000000000002,2.0559324871452687e-05,-0.047409443457565585
0,RGI50-11.01221,,18.25,0.4500000000000001,0.008584554516194954,-0.4559688536559132
0,RGI50-11.01222,,5.0,0.15000000000000002,15.35431451310435,-27.51726250420747
0,RGI50-11.01223,,27.25,2.1500000000000004,0.004175238092268528,-0.34269998569940385
0,RGI50-11.01224,,47.25,1.1500000000000004,0.10486089158705514,-1.4024353176181124
0,RGI50-11.01226,,58.75,1.1500000000000004,0.0002596738071789364,-0.05230249111369634
0,RGI50-11.01229,,55.5,0.2500000000000001,0.08745293501801438,-1.3903357974366404
0,RGI50-11.01230,,1.75,0.15000000000000002,0.024587299316818426,-0.4014217855899438
0,RGI50-11.01231,,12.75,0.35000000000000003,0.014241779405024402,-0.53778075171242
0,RGI50-11.01233,,7.75,0.1,0.0001826306761590067,0.7131446840247099
0,RGI50-11.01234,,21.5,0.5500000000000002,0.22389177435971674,-2.397385796392763
0,RGI50-11.01236,,69.5,1.1500000000000004,0.055739388146459394,-1.240760490558519
0,RGI50-11.01237,,65.25,0.2500000000000001,0.11636053767837115,-3.1004963118119515
0,RGI50-11.01238-0,,75.75,1.0500000000000005,0.06439548763941155,-1.2194265259846606
0,RGI50-11.01238-1,,4.25,0.15000000000000002,19.4185633830109,-21.175636255393904
0,RGI50-11.01241,,9.5,0.2500000000000001,0.00046997035634915857,-0.1480792329103329
0,RGI50-11.01242-1,,24.0,0.2500000000000001,0.0012129107063218495,-0.3489316460548477
0,RGI50-11.01242-2,,77.75,0.6500000000000001,0.000991555330641705,-0.31548914509241743
0,RGI50-11.01245-0,,29.25,0.35000000000000003,0.0033110241104827346,-1.5476465580637888
0,RGI50-11.01245-1,,58.5,0.5500000000000002,0.0009243406232483732,-0.8177237932213304
0,RGI50-11.01246-0,,43.25,1.9500000000000004,0.00031884983527318624,-0.07524806910812137
0,RGI50-11.01246-1,,55.0,0.8500000000000002,0.10522423951441827,-1.3669737019156394
0,RGI50-11.01247,,79.875,0.05,9.08934200185861,-18.499438928991907
0,RGI50-11.01248,,57.5,1.1500000000000004,0.0382882482660619,-1.008212238904986
0,RGI50-11.01250-0,,40.75,0.15000000000000002,0.03722481437116509,-1.3173380633376297
0,RGI50-11.01250-1,,79.75,0.2500000000000001,0.0010168471333353547,-0.21772525331449336
0,RGI50-11.01250-2,,37.75,0.15000000000000002,0.029170570840732137,-1.1661473619744562
0,RGI50-11.01251,,79.875,0.1,30.77780672801561,-49.26100989943124
0,RGI50-11.01252,,79.875,0.1,656.5991087571057,-227.56829408670743
0,RGI50-11.01255-0,,33.5,0.35000000000000003,0.006263962227093205,-0.4250547643370297
0,RGI50-11.01255-1,,77.75,0.2500000000000001,0.21601557097767896,-2.4961050104607394
0,RGI50-11.01259-0,,52.0,2.1500000000000004,0.2576407789843658,-2.6055298647689846
0,RGI50-11.01259-1,,41.25,0.5500000000000002,0.035529271831413425,-0.967568914239724
0,RGI50-11.01261,,7.5,0.15000000000000002,0.1427252890209966,-2.4298302451303897
0,RGI50-11.01262-0,,7.75,0.15000000000000002,0.05452324345141522,-1.2514853001139847
0,RGI50-11.01262-1,,66.5,0.5500000000000002,0.00522409926337754,-0.3873830564903152
0,RGI50-11.01263,,78.0,2.2500000000000004,4.130989396922548e-05,-0.03516785586121357
0,RGI50-11.01266,,44.25,1.2500000000000002,0.004936089596426729,-0.545645463766177
0,RGI50-11.01267-0,,20.75,0.5500000000000002,0.002856542252894017,-0.26603598779937304
0,RGI50-11.01267-1,,7.25,0.2500000000000001,0.0010761838799460805,-0.16329139698120265
0,RGI50-11.01269-0,,11.5,0.5500000000000002,1.2780540552768599e-05,-0.012754604834917034
0,RGI50-11.01269-1,,26.5,1.1500000000000004,0.024904527010830957,-0.5630300121709815
0,RGI50-11.01270,,1.5,0.15000000000000002,5.936591196676358,-12.790089745714404
0,RGI50-11.01271,,30.25,0.2500000000000001,0.04005448393278617,-1.078319846340149
0,RGI50-11.01272,,7.0,0.2500000000000001,0.002654248321411493,-0.36075483177441203
0,RGI50-11.01274,,13.0,0.35000000000000003,5.988045031737543e-06,-0.011409214044772272
0,RGI50-11.01275-0,,21.25,0.4500000000000001,0.00011501485632293394,-0.046146720963952066
0,RGI50-11.01275-1,,65.5,1.0500000000000005,0.003492278941975349,-0.25428359273889883
0,RGI50-11.01279,,11.5,0.2500000000000001,0.04565305095252257,-1.339849161953678
0,RGI50-11.01280,,61.5,1.3500000000000003,0.036603645048676615,-1.0133516469663009
0,RGI50-11.01281-0,,3.5,0.15000000000000002,0.0028519239927149924,-0.19437798668826897
0,RGI50-11.01281-1,,13.5,0.2500000000000001,0.001383473882992666,-0.1353828301192454
0,RGI50-11.01281-2,,29.75,0.6500000000000001,0.00010225510923204217,-0.036806168887630435
0,RGI50-11.01283-0,,74.5,0.8500000000000002,0.009899023272146671,-0.4529859558707701
0,RGI50-11.01283-1,,19.75,0.4500000000000001,0.0018251138378563296,-0.194506242383632
0,RGI50-11.01283-2,,32.5,0.8500000000000002,6.005402592283451e-06,-0.011157313304397044
0,RGI50-11.01283-3,,1.5,0.15000000000000002,0.00020379958688181035,-0.06499653647178669
0,RGI50-11.01283-5,,8.0,0.2500000000000001,0.00020917668305249425,-0.06584839608010752
0,RGI50-11.01283-6,,26.25,0.35000000000000003,6.328061319207192e-05,-0.03621795329795639
0,RGI50-11.01283-7,,16.75,0.6500000000000001,0.00010092847249722522,-0.04573992152877375
0,RGI50-11.01283-8,,20.25,0.4500000000000001,3.793138681902251e-05,-0.028040640250688028
0,RGI50-11.01284,,4.0,0.15000000000000002,3.44269130479687e-06,-0.008501095410972883
0,RGI50-11.01285,,73.25,1.5500000000000005,0.005571227034505815,-0.3436335928063195
0,RGI50-11.01287-0,,68.25,1.7500000000000004,2.1788581033300444e-05,-0.020985586543257658
0,RGI50-11.01287-1,,12.25,0.4500000000000001,0.029828290928595614,-0.7764631032318603
0,RGI50-11.01288,,28.25,0.9500000000000002,0.008530378054547328,-0.4863102662674667
0,RGI50-11.01289,,2.0,0.05,2.4354618551366785e-05,-0.02657676704901176
0,RGI50-11.01291-0,,71.75,1.5500000000000005,0.00011769532959609658,-0.04151359520682669
0,RGI50-11.01291-1,,27.5,0.8500000000000002,0.005577473481477648,-0.2857784580248225
0,RGI50-11.01291-2,,66.25,2.2500000000000004,0.004923957751123849,-0.26851459124251464
0,RGI50-11.01291-3,,52.25,1.8500000000000003,0.0007927920769996669,-0.10774332704823217
0,RGI50-11.01293,,9.75,0.15000000000000002,0.10275180753453292,-1.6798513150744163
0,RGI50-11.01294,,54.0,0.5500000000000002,1.8790663921111093e-05,-0.025123565208214658
0,RGI50-11.01296-0,,11.5,0.2500000000000001,0.0007698977984537282,-0.1068426347550128
0,RGI50-11.01296-1,,8.0,0.2500000000000001,1.4392967047565585e-05,-0.01460841896872969
0,RGI50-11.01297-0,,76.25,2.1500000000000004,0.0004993925090166309,-0.09734325798271684
0,RGI50-11.01301,,59.5,1.8500000000000003,0.00016933145474918668,-0.16351774334015126
0,RGI50-11.01302,,53.0,0.35000000000000003,0.04422725688584332,-1.3221600296616982
0,RGI50-11.01304,,28.25,0.7500000000000002,0.001631002091065419,-0.14040839586042114
0,RGI50-11.01306-0,,50.75,0.6500000000000001,0.008525353062739651,-1.0583773324762773
0,RGI50-11.01306-1,,32.75,0.5500000000000002,0.00063433157710338,-0.28869715804551416
0,RGI50-11.01308,,1.5,0.15000000000000002,0.006872515365738918,-0.4414774496570064
0,RGI50-11.01311,,70.5,0.8500000000000002,0.0017644647227489684,-0.2647685600337219
0,RGI50-11.01312-0,,35.75,0.5500000000000002,0.0008878084991009452,-0.3942328063449442
0,RGI50-11.01312-1,,64.25,1.0500000000000005,0.0005130196860628433,-0.2996816337932892
0,RGI50-11.01313,,67.75,0.7500000000000002,0.013532686849541398,-0.6347816061836247
0,RGI50-11.01315,,75.125,0.3,0.00027589391913920126,-0.08649718669099098
0,RGI50-11.01316,,2.25,0.15000000000000002,0.10712062088604296,-2.7790852266972
0,RGI50-11.01318,,39.5,0.2500000000000001,0.003234775188843945,-0.4102357478194376
0,RGI50-11.01321,,6.5,0.15000000000000002,0.0110242946817931,-0.5618699699692465
0,RGI50-11.01323,,69.0,1.3500000000000003,0.0018119954659855824,-0.4017700807070044
0,RGI50-11.01325,,34.0,0.35000000000000003,2.6679957068546905e-05,-0.028329207877338093
0,RGI50-11.01326,,1.25,0.05,0.0006211066777247122,-0.12140496839271127
0,RGI50-11.01328-0,,44.5,0.15000000000000002,0.001816910959804845,-0.12522102976136226
0,RGI50-11.01328-1,,66.0,0.7500000000000002,0.06611120807839192,-0.7553495855051319
0,RGI50-11.01328-2,,22.5,0.7500000000000002,0.14855053871227958,-1.1322636476850558
0,RGI50-11.01331,,76.25,0.9500000000000002,0.013970154129516618,-1.0823755178570202
0,RGI50-11.01333,,36.5,0.35000000000000003,0.0037080605858670103,-0.2243197777343242
0,RGI50-11.01335-0,,10.75,0.2500000000000001,2.631656665140762e-05,-0.01665519791494074
0,RGI50-11.01335-1,,47.75,1.3500000000000003,0.058701018147730724,-0.7866073502656155
0,RGI50-11.01336,,34.0,0.35000000000000003,0.0007247523268632053,-0.14933835063030795
0,RGI50-11.01337,,60.25,0.35000000000000003,0.002543146845435381,-9.070076024771543
0,RGI50-11.01338,,47.75,0.8500000000000002,0.03463697423355995,-0.8429663610620528
0,RGI50-11.01341,,62.5,0.35000000000000003,0.19836148440179774,-2.9214687562648964
0,RGI50-11.01342,,4.25,0.15000000000000002,3.915698233032862e-07,-0.00436492328499385
0,RGI50-11.01344,,34.25,0.35000000000000003,0.04139630650083807,-0.9188079073893116
0,RGI50-11.01346-0,,65.75,0.7500000000000002,0.1539765948604265,-2.176847416868453
0,RGI50-11.01346-1,,41.75,0.2500000000000001,0.015662384224913357,-3.018558793086325
0,RGI50-11.01346-2,,21.25,0.35000000000000003,0.3145440216803101,-2.318008857743698
0,RGI50-11.01349,,46.0,0.7500000000000002,0.00014607408688439768,-0.10727952531386664
0,RGI50-11.01350,,34.25,1.1500000000000004,0.0017697091675788824,-0.7134991753133335
0,RGI50-11.01353,,34.75,0.35000000000000003,0.010520605977111576,-1.7545331038422318
0,RGI50-11.01354,,32.0,1.2500000000000002,0.0047118437013154366,-0.4048532628994952
0,RGI50-11.01355,,19.5,0.15000000000000002,0.03986697718350775,-2.5519832056826623
0,RGI50-11.01357,,19.25,0.2500000000000001,5.0820568216590883e-05,-0.019121951185987283
0,RGI50-11.01358,,8.5,0.2500000000000001,0.0016337363731596588,-0.2604517356814036
0,RGI50-11.01360,,74.0,0.15000000000000002,0.015868279422553318,-4.410691843916213
0,RGI50-11.01362,,7.75,0.35000000000000003,0.0756342126435357,-1.3279418143451258
0,RGI50-11.01363-0,,69.75,0.7500000000000002,0.0009584648525518241,-0.17478170565392026
